#       time                 x_1                 y_1                 z_1                 x_2                 y_2                 z_2
 562.5000000    2.2889630670e+01    3.1999992950e+01    3.2000000006e+01    4.1110372983e+01    3.1999993768e+01    3.2000000001e+01
 563.0000000    2.2889631154e+01    3.1999992950e+01    3.2000000006e+01    4.1110372499e+01    3.1999993768e+01    3.2000000001e+01
 563.5000000    2.2889631646e+01    3.1999992950e+01    3.2000000006e+01    4.1110372006e+01    3.1999993768e+01    3.2000000001e+01
 564.0000000    2.2889632144e+01    3.1999992949e+01    3.2000000006e+01    4.1110371507e+01    3.1999993767e+01    3.2000000001e+01
 564.5000000    2.2889632646e+01    3.1999992949e+01    3.2000000006e+01    4.1110371005e+01    3.1999993767e+01    3.2000000001e+01
 565.0000000    2.2889633146e+01    3.1999992949e+01    3.2000000006e+01    4.1110370505e+01    3.1999993767e+01    3.2000000001e+01
 565.5000000    2.2889633638e+01    3.1999992948e+01    3.2000000006e+01    4.1110370012e+01    3.1999993766e+01    3.2000000001e+01
 566.0000000    2.2889634119e+01    3.1999992948e+01    3.2000000006e+01    4.1110369531e+01    3.1999993766e+01    3.2000000001e+01
 566.5000000    2.2889634587e+01    3.1999992948e+01    3.2000000006e+01    4.1110369062e+01    3.1999993766e+01    3.2000000001e+01
 567.0000000    2.2889635044e+01    3.1999992948e+01    3.2000000006e+01    4.1110368605e+01    3.1999993765e+01    3.2000000001e+01
 567.5000000    2.2889635493e+01    3.1999992947e+01    3.2000000006e+01    4.1110368155e+01    3.1999993765e+01    3.2000000001e+01
 568.0000000    2.2889635939e+01    3.1999992947e+01    3.2000000006e+01    4.1110367709e+01    3.1999993765e+01    3.2000000001e+01
 568.5000000    2.2889636388e+01    3.1999992947e+01    3.2000000006e+01    4.1110367260e+01    3.1999993765e+01    3.2000000001e+01
 569.0000000    2.2889636844e+01    3.1999992946e+01    3.2000000006e+01    4.1110366804e+01    3.1999993765e+01    3.2000000001e+01
 569.5000000    2.2889637309e+01    3.1999992946e+01    3.2000000006e+01    4.1110366338e+01    3.1999993764e+01    3.2000000001e+01
 570.0000000    2.2889637784e+01    3.1999992946e+01    3.2000000006e+01    4.1110365863e+01    3.1999993764e+01    3.2000000001e+01
 570.5000000    2.2889638267e+01    3.1999992945e+01    3.2000000006e+01    4.1110365379e+01    3.1999993764e+01    3.2000000001e+01
 571.0000000    2.2889638754e+01    3.1999992945e+01    3.2000000006e+01    4.1110364892e+01    3.1999993764e+01    3.2000000001e+01
 571.5000000    2.2889639239e+01    3.1999992945e+01    3.2000000006e+01    4.1110364406e+01    3.1999993763e+01    3.2000000001e+01
 572.0000000    2.2889639719e+01    3.1999992944e+01    3.2000000006e+01    4.1110363926e+01    3.1999993763e+01    3.2000000001e+01
 572.5000000    2.2889640186e+01    3.1999992944e+01    3.2000000006e+01    4.1110363458e+01    3.1999993763e+01    3.2000000001e+01
 573.0000000    2.2889640637e+01    3.1999992944e+01    3.2000000006e+01    4.1110363006e+01    3.1999993762e+01    3.2000000001e+01
 573.5000000    2.2889641072e+01    3.1999992943e+01    3.2000000006e+01    4.1110362571e+01    3.1999993762e+01    3.2000000001e+01
 574.0000000    2.2889641489e+01    3.1999992943e+01    3.2000000006e+01    4.1110362153e+01    3.1999993762e+01    3.2000000001e+01
 574.5000000    2.2889641894e+01    3.1999992943e+01    3.2000000006e+01    4.1110361749e+01    3.1999993762e+01    3.2000000001e+01
 575.0000000    2.2889642289e+01    3.1999992942e+01    3.2000000006e+01    4.1110361352e+01    3.1999993762e+01    3.2000000001e+01
 575.5000000    2.2889642682e+01    3.1999992942e+01    3.2000000006e+01    4.1110360959e+01    3.1999993761e+01    3.2000000001e+01
 576.0000000    2.2889643077e+01    3.1999992942e+01    3.2000000006e+01    4.1110360564e+01    3.1999993761e+01    3.2000000001e+01
 576.5000000    2.2889643478e+01    3.1999992942e+01    3.2000000006e+01    4.1110360162e+01    3.1999993761e+01    3.2000000001e+01
 577.0000000    2.2889643888e+01    3.1999992941e+01    3.2000000006e+01    4.1110359752e+01    3.1999993761e+01    3.2000000001e+01
 577.5000000    2.2889644307e+01    3.1999992941e+01    3.2000000006e+01    4.1110359332e+01    3.1999993760e+01    3.2000000001e+01
 578.0000000    2.2889644735e+01    3.1999992941e+01    3.2000000006e+01    4.1110358904e+01    3.1999993760e+01    3.2000000001e+01
 578.5000000    2.2889645170e+01    3.1999992941e+01    3.2000000006e+01    4.1110358468e+01    3.1999993760e+01    3.2000000001e+01
 579.0000000    2.2889645610e+01    3.1999992940e+01    3.2000000006e+01    4.1110358028e+01    3.1999993759e+01    3.2000000001e+01
 579.5000000    2.2889646052e+01    3.1999992940e+01    3.2000000006e+01    4.1110357585e+01    3.1999993759e+01    3.2000000001e+01
 580.0000000    2.2889646493e+01    3.1999992939e+01    3.2000000006e+01    4.1110357144e+01    3.1999993759e+01    3.2000000001e+01
 580.5000000    2.2889646929e+01    3.1999992939e+01    3.2000000006e+01    4.1110356707e+01    3.1999993759e+01    3.2000000001e+01
 581.0000000    2.2889647358e+01    3.1999992939e+01    3.2000000006e+01    4.1110356278e+01    3.1999993758e+01    3.2000000001e+01
 581.5000000    2.2889647776e+01    3.1999992938e+01    3.2000000006e+01    4.1110355860e+01    3.1999993758e+01    3.2000000001e+01
 582.0000000    2.2889648182e+01    3.1999992938e+01    3.2000000006e+01    4.1110355453e+01    3.1999993758e+01    3.2000000001e+01
 582.5000000    2.2889648576e+01    3.1999992938e+01    3.2000000006e+01    4.1110355059e+01    3.1999993758e+01    3.2000000001e+01
 583.0000000    2.2889648958e+01    3.1999992938e+01    3.2000000006e+01    4.1110354676e+01    3.1999993757e+01    3.2000000001e+01
 583.5000000    2.2889649329e+01    3.1999992937e+01    3.2000000006e+01    4.1110354305e+01    3.1999993757e+01    3.2000000001e+01
 584.0000000    2.2889649691e+01    3.1999992937e+01    3.2000000006e+01    4.1110353942e+01    3.1999993757e+01    3.2000000001e+01
 584.5000000    2.2889650046e+01    3.1999992937e+01    3.2000000006e+01    4.1110353587e+01    3.1999993757e+01    3.2000000001e+01
 585.0000000    2.2889650396e+01    3.1999992936e+01    3.2000000006e+01    4.1110353236e+01    3.1999993756e+01    3.2000000001e+01
 585.5000000    2.2889650743e+01    3.1999992936e+01    3.2000000006e+01    4.1110352889e+01    3.1999993756e+01    3.2000000001e+01
 586.0000000    2.2889651090e+01    3.1999992936e+01    3.2000000006e+01    4.1110352542e+01    3.1999993756e+01    3.2000000001e+01
 586.5000000    2.2889651439e+01    3.1999992936e+01    3.2000000006e+01    4.1110352192e+01    3.1999993756e+01    3.2000000001e+01
 587.0000000    2.2889651794e+01    3.1999992935e+01    3.2000000006e+01    4.1110351837e+01    3.1999993755e+01    3.2000000001e+01
 587.5000000    2.2889652158e+01    3.1999992935e+01    3.2000000006e+01    4.1110351472e+01    3.1999993755e+01    3.2000000001e+01
 588.0000000    2.2889652533e+01    3.1999992935e+01    3.2000000006e+01    4.1110351097e+01    3.1999993755e+01    3.2000000001e+01
 588.5000000    2.2889652919e+01    3.1999992934e+01    3.2000000006e+01    4.1110350710e+01    3.1999993755e+01    3.2000000001e+01
 589.0000000    2.2889653316e+01    3.1999992934e+01    3.2000000006e+01    4.1110350313e+01    3.1999993754e+01    3.2000000001e+01
 589.5000000    2.2889653719e+01    3.1999992934e+01    3.2000000006e+01    4.1110349909e+01    3.1999993754e+01    3.2000000001e+01
 590.0000000    2.2889654123e+01    3.1999992933e+01    3.2000000006e+01    4.1110349504e+01    3.1999993754e+01    3.2000000001e+01
 590.5000000    2.2889654523e+01    3.1999992933e+01    3.2000000006e+01    4.1110349104e+01    3.1999993754e+01    3.2000000001e+01
 591.0000000    2.2889654915e+01    3.1999992933e+01    3.2000000006e+01    4.1110348712e+01    3.1999993753e+01    3.2000000001e+01
 591.5000000    2.2889655295e+01    3.1999992932e+01    3.2000000006e+01    4.1110348331e+01    3.1999993753e+01    3.2000000001e+01
 592.0000000    2.2889655662e+01    3.1999992932e+01    3.2000000006e+01    4.1110347964e+01    3.1999993753e+01    3.2000000001e+01
 592.5000000    2.2889656017e+01    3.1999992932e+01    3.2000000006e+01    4.1110347608e+01    3.1999993753e+01    3.2000000001e+01
 593.0000000    2.2889656363e+01    3.1999992932e+01    3.2000000006e+01    4.1110347262e+01    3.1999993752e+01    3.2000000001e+01
 593.5000000    2.2889656703e+01    3.1999992931e+01    3.2000000006e+01    4.1110346922e+01    3.1999993752e+01    3.2000000001e+01
 594.0000000    2.2889657038e+01    3.1999992931e+01    3.2000000006e+01    4.1110346586e+01    3.1999993752e+01    3.2000000001e+01
 594.5000000    2.2889657371e+01    3.1999992931e+01    3.2000000006e+01    4.1110346253e+01    3.1999993752e+01    3.2000000001e+01
 595.0000000    2.2889657701e+01    3.1999992930e+01    3.2000000006e+01    4.1110345922e+01    3.1999993751e+01    3.2000000001e+01
 595.5000000    2.2889658028e+01    3.1999992930e+01    3.2000000006e+01    4.1110345595e+01    3.1999993751e+01    3.2000000001e+01
 596.0000000    2.2889658351e+01    3.1999992930e+01    3.2000000006e+01    4.1110345271e+01    3.1999993751e+01    3.2000000001e+01
 596.5000000    2.2889658670e+01    3.1999992929e+01    3.2000000006e+01    4.1110344952e+01    3.1999993751e+01    3.2000000001e+01
 597.0000000    2.2889658985e+01    3.1999992929e+01    3.2000000006e+01    4.1110344636e+01    3.1999993750e+01    3.2000000001e+01
 597.5000000    2.2889659296e+01    3.1999992929e+01    3.2000000006e+01    4.1110344324e+01    3.1999993750e+01    3.2000000001e+01
 598.0000000    2.2889659606e+01    3.1999992928e+01    3.2000000006e+01    4.1110344014e+01    3.1999993750e+01    3.2000000001e+01
 598.5000000    2.2889659916e+01    3.1999992928e+01    3.2000000006e+01    4.1110343704e+01    3.1999993750e+01    3.2000000001e+01
 599.0000000    2.2889660227e+01    3.1999992928e+01    3.2000000006e+01    4.1110343392e+01    3.1999993750e+01    3.2000000001e+01
 599.5000000    2.2889660542e+01    3.1999992928e+01    3.2000000006e+01    4.1110343076e+01    3.1999993749e+01    3.2000000001e+01
 600.0000000    2.2889660863e+01    3.1999992927e+01    3.2000000006e+01    4.1110342756e+01    3.1999993749e+01    3.2000000001e+01
 600.5000000    2.2889661189e+01    3.1999992927e+01    3.2000000006e+01    4.1110342429e+01    3.1999993749e+01    3.2000000001e+01
 601.0000000    2.2889661521e+01    3.1999992927e+01    3.2000000006e+01    4.1110342097e+01    3.1999993748e+01    3.2000000001e+01
 601.5000000    2.2889661858e+01    3.1999992926e+01    3.2000000006e+01    4.1110341759e+01    3.1999993748e+01    3.2000000001e+01
 602.0000000    2.2889662198e+01    3.1999992926e+01    3.2000000006e+01    4.1110341418e+01    3.1999993748e+01    3.2000000001e+01
 602.5000000    2.2889662538e+01    3.1999992926e+01    3.2000000006e+01    4.1110341077e+01    3.1999993748e+01    3.2000000001e+01
 603.0000000    2.2889662876e+01    3.1999992925e+01    3.2000000006e+01    4.1110340739e+01    3.1999993747e+01    3.2000000001e+01
 603.5000000    2.2889663209e+01    3.1999992925e+01    3.2000000006e+01    4.1110340406e+01    3.1999993747e+01    3.2000000001e+01
 604.0000000    2.2889663534e+01    3.1999992925e+01    3.2000000006e+01    4.1110340081e+01    3.1999993747e+01    3.2000000001e+01
 604.5000000    2.2889663850e+01    3.1999992925e+01    3.2000000006e+01    4.1110339764e+01    3.1999993747e+01    3.2000000001e+01
 605.0000000    2.2889664158e+01    3.1999992924e+01    3.2000000006e+01    4.1110339456e+01    3.1999993747e+01    3.2000000001e+01
 605.5000000    2.2889664458e+01    3.1999992924e+01    3.2000000006e+01    4.1110339155e+01    3.1999993746e+01    3.2000000001e+01
 606.0000000    2.2889664751e+01    3.1999992924e+01    3.2000000006e+01    4.1110338861e+01    3.1999993746e+01    3.2000000001e+01
 606.5000000    2.2889665040e+01    3.1999992924e+01    3.2000000006e+01    4.1110338572e+01    3.1999993746e+01    3.2000000001e+01
 607.0000000    2.2889665326e+01    3.1999992923e+01    3.2000000006e+01    4.1110338285e+01    3.1999993746e+01    3.2000000001e+01
 607.5000000    2.2889665610e+01    3.1999992923e+01    3.2000000006e+01    4.1110338001e+01    3.1999993745e+01    3.2000000001e+01
 608.0000000    2.2889665892e+01    3.1999992922e+01    3.2000000006e+01    4.1110337718e+01    3.1999993745e+01    3.2000000001e+01
 608.5000000    2.2889666174e+01    3.1999992922e+01    3.2000000006e+01    4.1110337436e+01    3.1999993745e+01    3.2000000001e+01
 609.0000000    2.2889666455e+01    3.1999992922e+01    3.2000000006e+01    4.1110337154e+01    3.1999993744e+01    3.2000000001e+01
 609.5000000    2.2889666737e+01    3.1999992921e+01    3.2000000006e+01    4.1110336872e+01    3.1999993744e+01    3.2000000001e+01
 610.0000000    2.2889667019e+01    3.1999992921e+01    3.2000000006e+01    4.1110336590e+01    3.1999993744e+01    3.2000000001e+01
 610.5000000    2.2889667300e+01    3.1999992921e+01    3.2000000006e+01    4.1110336307e+01    3.1999993744e+01    3.2000000001e+01
 611.0000000    2.2889667582e+01    3.1999992921e+01    3.2000000006e+01    4.1110336025e+01    3.1999993744e+01    3.2000000001e+01
 611.5000000    2.2889667864e+01    3.1999992920e+01    3.2000000006e+01    4.1110335743e+01    3.1999993743e+01    3.2000000001e+01
 612.0000000    2.2889668145e+01    3.1999992920e+01    3.2000000006e+01    4.1110335462e+01    3.1999993743e+01    3.2000000001e+01
 612.5000000    2.2889668425e+01    3.1999992920e+01    3.2000000006e+01    4.1110335181e+01    3.1999993743e+01    3.2000000001e+01
 613.0000000    2.2889668704e+01    3.1999992920e+01    3.2000000006e+01    4.1110334901e+01    3.1999993743e+01    3.2000000001e+01
 613.5000000    2.2889668983e+01    3.1999992919e+01    3.2000000006e+01    4.1110334622e+01    3.1999993742e+01    3.2000000001e+01
 614.0000000    2.2889669261e+01    3.1999992919e+01    3.2000000006e+01    4.1110334344e+01    3.1999993742e+01    3.2000000001e+01
 614.5000000    2.2889669538e+01    3.1999992918e+01    3.2000000006e+01    4.1110334066e+01    3.1999993742e+01    3.2000000001e+01
 615.0000000    2.2889669814e+01    3.1999992918e+01    3.2000000006e+01    4.1110333789e+01    3.1999993742e+01    3.2000000001e+01
 615.5000000    2.2889670090e+01    3.1999992918e+01    3.2000000006e+01    4.1110333513e+01    3.1999993741e+01    3.2000000001e+01
 616.0000000    2.2889670365e+01    3.1999992918e+01    3.2000000006e+01    4.1110333238e+01    3.1999993741e+01    3.2000000001e+01
 616.5000000    2.2889670638e+01    3.1999992917e+01    3.2000000006e+01    4.1110332964e+01    3.1999993741e+01    3.2000000001e+01
 617.0000000    2.2889670909e+01    3.1999992917e+01    3.2000000006e+01    4.1110332693e+01    3.1999993741e+01    3.2000000001e+01
 617.5000000    2.2889671177e+01    3.1999992917e+01    3.2000000006e+01    4.1110332424e+01    3.1999993740e+01    3.2000000001e+01
 618.0000000    2.2889671440e+01    3.1999992916e+01    3.2000000006e+01    4.1110332160e+01    3.1999993740e+01    3.2000000001e+01
 618.5000000    2.2889671700e+01    3.1999992916e+01    3.2000000006e+01    4.1110331900e+01    3.1999993740e+01    3.2000000001e+01
 619.0000000    2.2889671955e+01    3.1999992916e+01    3.2000000006e+01    4.1110331644e+01    3.1999993740e+01    3.2000000001e+01
 619.5000000    2.2889672206e+01    3.1999992916e+01    3.2000000006e+01    4.1110331393e+01    3.1999993739e+01    3.2000000001e+01
 620.0000000    2.2889672454e+01    3.1999992915e+01    3.2000000006e+01    4.1110331144e+01    3.1999993739e+01    3.2000000001e+01
 620.5000000    2.2889672701e+01    3.1999992915e+01    3.2000000006e+01    4.1110330897e+01    3.1999993739e+01    3.2000000001e+01
 621.0000000    2.2889672948e+01    3.1999992915e+01    3.2000000006e+01    4.1110330650e+01    3.1999993739e+01    3.2000000001e+01
 621.5000000    2.2889673196e+01    3.1999992914e+01    3.2000000006e+01    4.1110330401e+01    3.1999993738e+01    3.2000000001e+01
 622.0000000    2.2889673447e+01    3.1999992914e+01    3.2000000006e+01    4.1110330149e+01    3.1999993738e+01    3.2000000001e+01
 622.5000000    2.2889673700e+01    3.1999992914e+01    3.2000000006e+01    4.1110329896e+01    3.1999993738e+01    3.2000000001e+01
 623.0000000    2.2889673956e+01    3.1999992913e+01    3.2000000006e+01    4.1110329640e+01    3.1999993738e+01    3.2000000001e+01
 623.5000000    2.2889674211e+01    3.1999992913e+01    3.2000000006e+01    4.1110329384e+01    3.1999993737e+01    3.2000000001e+01
 624.0000000    2.2889674465e+01    3.1999992913e+01    3.2000000006e+01    4.1110329129e+01    3.1999993737e+01    3.2000000001e+01
 624.5000000    2.2889674716e+01    3.1999992913e+01    3.2000000006e+01    4.1110328877e+01    3.1999993737e+01    3.2000000001e+01
 625.0000000    2.2889674963e+01    3.1999992912e+01    3.2000000006e+01    4.1110328630e+01    3.1999993737e+01    3.2000000001e+01
 625.5000000    2.2889675205e+01    3.1999992912e+01    3.2000000006e+01    4.1110328388e+01    3.1999993737e+01    3.2000000001e+01
 626.0000000    2.2889675440e+01    3.1999992912e+01    3.2000000006e+01    4.1110328152e+01    3.1999993736e+01    3.2000000001e+01
 626.5000000    2.2889675670e+01    3.1999992911e+01    3.2000000006e+01    4.1110327921e+01    3.1999993736e+01    3.2000000001e+01
 627.0000000    2.2889675896e+01    3.1999992911e+01    3.2000000006e+01    4.1110327695e+01    3.1999993736e+01    3.2000000001e+01
 627.5000000    2.2889676118e+01    3.1999992911e+01    3.2000000006e+01    4.1110327473e+01    3.1999993735e+01    3.2000000001e+01
 628.0000000    2.2889676339e+01    3.1999992910e+01    3.2000000006e+01    4.1110327252e+01    3.1999993735e+01    3.2000000001e+01
 628.5000000    2.2889676559e+01    3.1999992910e+01    3.2000000006e+01    4.1110327030e+01    3.1999993735e+01    3.2000000001e+01
 629.0000000    2.2889676782e+01    3.1999992910e+01    3.2000000006e+01    4.1110326807e+01    3.1999993735e+01    3.2000000001e+01
 629.5000000    2.2889677008e+01    3.1999992910e+01    3.2000000006e+01    4.1110326581e+01    3.1999993735e+01    3.2000000001e+01
 630.0000000    2.2889677238e+01    3.1999992909e+01    3.2000000006e+01    4.1110326350e+01    3.1999993734e+01    3.2000000001e+01
 630.5000000    2.2889677472e+01    3.1999992909e+01    3.2000000006e+01    4.1110326116e+01    3.1999993734e+01    3.2000000001e+01
 631.0000000    2.2889677708e+01    3.1999992909e+01    3.2000000006e+01    4.1110325879e+01    3.1999993734e+01    3.2000000001e+01
 631.5000000    2.2889677945e+01    3.1999992909e+01    3.2000000006e+01    4.1110325642e+01    3.1999993734e+01    3.2000000001e+01
 632.0000000    2.2889678180e+01    3.1999992908e+01    3.2000000006e+01    4.1110325406e+01    3.1999993733e+01    3.2000000001e+01
 632.5000000    2.2889678412e+01    3.1999992908e+01    3.2000000006e+01    4.1110325174e+01    3.1999993733e+01    3.2000000001e+01
 633.0000000    2.2889678638e+01    3.1999992908e+01    3.2000000006e+01    4.1110324947e+01    3.1999993733e+01    3.2000000001e+01
 633.5000000    2.2889678859e+01    3.1999992907e+01    3.2000000006e+01    4.1110324725e+01    3.1999993733e+01    3.2000000001e+01
 634.0000000    2.2889679075e+01    3.1999992907e+01    3.2000000006e+01    4.1110324509e+01    3.1999993732e+01    3.2000000001e+01
 634.5000000    2.2889679287e+01    3.1999992907e+01    3.2000000006e+01    4.1110324297e+01    3.1999993732e+01    3.2000000001e+01
 635.0000000    2.2889679495e+01    3.1999992906e+01    3.2000000006e+01    4.1110324088e+01    3.1999993732e+01    3.2000000001e+01
 635.5000000    2.2889679703e+01    3.1999992906e+01    3.2000000006e+01    4.1110323880e+01    3.1999993732e+01    3.2000000001e+01
 636.0000000    2.2889679911e+01    3.1999992906e+01    3.2000000006e+01    4.1110323671e+01    3.1999993731e+01    3.2000000001e+01
 636.5000000    2.2889680120e+01    3.1999992905e+01    3.2000000006e+01    4.1110323462e+01    3.1999993731e+01    3.2000000001e+01
 637.0000000    2.2889680331e+01    3.1999992905e+01    3.2000000006e+01    4.1110323250e+01    3.1999993731e+01    3.2000000001e+01
 637.5000000    2.2889680543e+01    3.1999992905e+01    3.2000000006e+01    4.1110323038e+01    3.1999993731e+01    3.2000000001e+01
 638.0000000    2.2889680755e+01    3.1999992905e+01    3.2000000006e+01    4.1110322825e+01    3.1999993730e+01    3.2000000001e+01
 638.5000000    2.2889680967e+01    3.1999992904e+01    3.2000000006e+01    4.1110322613e+01    3.1999993730e+01    3.2000000001e+01
 639.0000000    2.2889681176e+01    3.1999992904e+01    3.2000000006e+01    4.1110322403e+01    3.1999993730e+01    3.2000000001e+01
 639.5000000    2.2889681382e+01    3.1999992904e+01    3.2000000006e+01    4.1110322196e+01    3.1999993730e+01    3.2000000001e+01
 640.0000000    2.2889681585e+01    3.1999992903e+01    3.2000000006e+01    4.1110321994e+01    3.1999993729e+01    3.2000000001e+01
 640.5000000    2.2889681783e+01    3.1999992903e+01    3.2000000006e+01    4.1110321794e+01    3.1999993729e+01    3.2000000001e+01
 641.0000000    2.2889681979e+01    3.1999992903e+01    3.2000000006e+01    4.1110321599e+01    3.1999993729e+01    3.2000000001e+01
 641.5000000    2.2889682172e+01    3.1999992903e+01    3.2000000006e+01    4.1110321405e+01    3.1999993729e+01    3.2000000001e+01
 642.0000000    2.2889682364e+01    3.1999992902e+01    3.2000000006e+01    4.1110321212e+01    3.1999993728e+01    3.2000000001e+01
 642.5000000    2.2889682557e+01    3.1999992902e+01    3.2000000006e+01    4.1110321019e+01    3.1999993728e+01    3.2000000001e+01
 643.0000000    2.2889682751e+01    3.1999992902e+01    3.2000000006e+01    4.1110320824e+01    3.1999993728e+01    3.2000000001e+01
 643.5000000    2.2889682948e+01    3.1999992901e+01    3.2000000006e+01    4.1110320627e+01    3.1999993728e+01    3.2000000001e+01
 644.0000000    2.2889683146e+01    3.1999992901e+01    3.2000000006e+01    4.1110320428e+01    3.1999993728e+01    3.2000000001e+01
 644.5000000    2.2889683345e+01    3.1999992901e+01    3.2000000006e+01    4.1110320229e+01    3.1999993727e+01    3.2000000001e+01
 645.0000000    2.2889683543e+01    3.1999992900e+01    3.2000000006e+01    4.1110320030e+01    3.1999993727e+01    3.2000000001e+01
 645.5000000    2.2889683740e+01    3.1999992900e+01    3.2000000006e+01    4.1110319833e+01    3.1999993727e+01    3.2000000001e+01
 646.0000000    2.2889683934e+01    3.1999992900e+01    3.2000000006e+01    4.1110319638e+01    3.1999993727e+01    3.2000000001e+01
 646.5000000    2.2889684123e+01    3.1999992900e+01    3.2000000006e+01    4.1110319448e+01    3.1999993726e+01    3.2000000001e+01
 647.0000000    2.2889684309e+01    3.1999992899e+01    3.2000000006e+01    4.1110319262e+01    3.1999993726e+01    3.2000000001e+01
 647.5000000    2.2889684491e+01    3.1999992899e+01    3.2000000006e+01    4.1110319080e+01    3.1999993726e+01    3.2000000001e+01
 648.0000000    2.2889684670e+01    3.1999992899e+01    3.2000000006e+01    4.1110318900e+01    3.1999993726e+01    3.2000000001e+01
 648.5000000    2.2889684848e+01    3.1999992898e+01    3.2000000006e+01    4.1110318722e+01    3.1999993725e+01    3.2000000001e+01
 649.0000000    2.2889685025e+01    3.1999992898e+01    3.2000000006e+01    4.1110318544e+01    3.1999993725e+01    3.2000000001e+01
 649.5000000    2.2889685203e+01    3.1999992898e+01    3.2000000006e+01    4.1110318365e+01    3.1999993725e+01    3.2000000001e+01
 650.0000000    2.2889685382e+01    3.1999992898e+01    3.2000000006e+01    4.1110318186e+01    3.1999993725e+01    3.2000000001e+01
 650.5000000    2.2889685563e+01    3.1999992897e+01    3.2000000006e+01    4.1110318004e+01    3.1999993724e+01    3.2000000001e+01
 651.0000000    2.2889685745e+01    3.1999992897e+01    3.2000000006e+01    4.1110317821e+01    3.1999993724e+01    3.2000000001e+01
 651.5000000    2.2889685929e+01    3.1999992897e+01    3.2000000006e+01    4.1110317637e+01    3.1999993724e+01    3.2000000001e+01
 652.0000000    2.2889686113e+01    3.1999992896e+01    3.2000000006e+01    4.1110317453e+01    3.1999993724e+01    3.2000000001e+01
 652.5000000    2.2889686297e+01    3.1999992896e+01    3.2000000006e+01    4.1110317268e+01    3.1999993724e+01    3.2000000001e+01
 653.0000000    2.2889686480e+01    3.1999992896e+01    3.2000000006e+01    4.1110317084e+01    3.1999993723e+01    3.2000000001e+01
 653.5000000    2.2889686662e+01    3.1999992895e+01    3.2000000006e+01    4.1110316903e+01    3.1999993723e+01    3.2000000001e+01
 654.0000000    2.2889686840e+01    3.1999992895e+01    3.2000000006e+01    4.1110316724e+01    3.1999993723e+01    3.2000000001e+01
 654.5000000    2.2889687014e+01    3.1999992895e+01    3.2000000006e+01    4.1110316549e+01    3.1999993723e+01    3.2000000001e+01
 655.0000000    2.2889687184e+01    3.1999992895e+01    3.2000000006e+01    4.1110316379e+01    3.1999993722e+01    3.2000000001e+01
 655.5000000    2.2889687350e+01    3.1999992894e+01    3.2000000006e+01    4.1110316213e+01    3.1999993722e+01    3.2000000001e+01
 656.0000000    2.2889687511e+01    3.1999992894e+01    3.2000000006e+01    4.1110316050e+01    3.1999993722e+01    3.2000000001e+01
 656.5000000    2.2889687671e+01    3.1999992894e+01    3.2000000006e+01    4.1110315890e+01    3.1999993722e+01    3.2000000001e+01
 657.0000000    2.2889687828e+01    3.1999992893e+01    3.2000000006e+01    4.1110315732e+01    3.1999993721e+01    3.2000000001e+01
 657.5000000    2.2889687986e+01    3.1999992893e+01    3.2000000006e+01    4.1110315574e+01    3.1999993721e+01    3.2000000001e+01
 658.0000000    2.2889688144e+01    3.1999992893e+01    3.2000000006e+01    4.1110315415e+01    3.1999993721e+01    3.2000000001e+01
 658.5000000    2.2889688304e+01    3.1999992892e+01    3.2000000006e+01    4.1110315255e+01    3.1999993721e+01    3.2000000001e+01
 659.0000000    2.2889688464e+01    3.1999992892e+01    3.2000000006e+01    4.1110315095e+01    3.1999993720e+01    3.2000000001e+01
 659.5000000    2.2889688624e+01    3.1999992892e+01    3.2000000006e+01    4.1110314934e+01    3.1999993720e+01    3.2000000001e+01
 660.0000000    2.2889688785e+01    3.1999992892e+01    3.2000000006e+01    4.1110314772e+01    3.1999993720e+01    3.2000000001e+01
 660.5000000    2.2889688946e+01    3.1999992891e+01    3.2000000006e+01    4.1110314611e+01    3.1999993720e+01    3.2000000001e+01
 661.0000000    2.2889689108e+01    3.1999992891e+01    3.2000000006e+01    4.1110314449e+01    3.1999993719e+01    3.2000000001e+01
 661.5000000    2.2889689270e+01    3.1999992891e+01    3.2000000006e+01    4.1110314286e+01    3.1999993719e+01    3.2000000001e+01
 662.0000000    2.2889689433e+01    3.1999992890e+01    3.2000000006e+01    4.1110314123e+01    3.1999993719e+01    3.2000000001e+01
 662.5000000    2.2889689597e+01    3.1999992890e+01    3.2000000006e+01    4.1110313958e+01    3.1999993719e+01    3.2000000001e+01
 663.0000000    2.2889689763e+01    3.1999992890e+01    3.2000000006e+01    4.1110313792e+01    3.1999993718e+01    3.2000000001e+01
 663.5000000    2.2889689928e+01    3.1999992890e+01    3.2000000006e+01    4.1110313626e+01    3.1999993718e+01    3.2000000001e+01
 664.0000000    2.2889690093e+01    3.1999992889e+01    3.2000000006e+01    4.1110313461e+01    3.1999993718e+01    3.2000000001e+01
 664.5000000    2.2889690255e+01    3.1999992889e+01    3.2000000006e+01    4.1110313298e+01    3.1999993718e+01    3.2000000001e+01
 665.0000000    2.2889690413e+01    3.1999992889e+01    3.2000000006e+01    4.1110313139e+01    3.1999993718e+01    3.2000000001e+01
 665.5000000    2.2889690566e+01    3.1999992888e+01    3.2000000006e+01    4.1110312986e+01    3.1999993717e+01    3.2000000001e+01
 666.0000000    2.2889690714e+01    3.1999992888e+01    3.2000000006e+01    4.1110312837e+01    3.1999993717e+01    3.2000000001e+01
